run_id,success,runtime,returncode
183,True,4.223174095153809,0
184,True,4.176587343215942,0
185,True,4.170143127441406,0
186,True,4.169984817504883,0
187,True,4.168262481689453,0
188,True,4.167546033859253,0
189,True,4.153191089630127,0
190,True,4.174554347991943,0
191,True,4.156964302062988,0
192,True,4.154274940490723,0
193,True,4.184541463851929,0
194,True,4.164427757263184,0
195,True,4.302528858184815,0
196,True,4.263261556625366,0
197,True,4.284782886505127,0
198,True,4.217056512832642,0
199,True,4.1877734661102295,0
200,True,4.226235389709473,0
201,True,4.215951681137085,0
202,True,4.156997919082642,0
203,True,4.263652563095093,0
204,True,4.872243404388428,0
205,True,4.899758338928223,0
206,True,4.732000350952148,0
207,True,4.952764987945557,0
208,True,4.551818132400513,0
209,True,4.486631631851196,0
210,True,4.452125787734985,0
211,True,4.46414852142334,0
212,True,4.479171276092529,0
213,True,4.41640305519104,0
214,True,4.604945659637451,0
215,True,4.451189041137695,0
216,True,4.517010927200317,0
217,True,4.46414589881897,0
218,True,4.448609590530396,0
219,True,4.464249849319458,0
220,True,4.463095664978027,0
221,True,4.46104097366333,0
222,True,4.440990686416626,0
223,True,4.484275579452515,0
224,True,4.471891164779663,0
225,True,4.43147611618042,0
226,True,4.478028059005737,0
227,True,4.494603157043457,0
228,True,4.479542970657349,0
229,True,4.404614686965942,0
230,True,4.436562538146973,0
231,True,4.4433228969573975,0
232,True,4.432144403457642,0
233,True,4.441664934158325,0
234,True,4.456895351409912,0
235,True,4.436657905578613,0
236,True,4.211826324462891,0
237,True,4.150720119476318,0
238,True,4.153016567230225,0
239,True,4.165849924087524,0
240,True,4.246530771255493,0
241,True,4.2157182693481445,0
242,True,4.29796838760376,0
243,True,4.473790645599365,0
244,True,4.587214708328247,0
245,True,5.001222372055054,0
246,True,4.299575567245483,0
247,True,4.379981279373169,0
248,True,4.404680490493774,0
249,True,4.405130624771118,0
250,True,4.218793869018555,0
251,True,4.156652450561523,0
252,True,4.170853614807129,0
253,True,4.136499881744385,0
254,True,4.163841962814331,0
255,True,4.163557052612305,0
256,True,4.162487506866455,0
257,True,4.142796516418457,0
258,True,4.14323616027832,0
259,True,4.131460666656494,0
260,True,4.131623983383179,0
261,True,4.162912607192993,0
262,True,4.16334867477417,0
263,True,4.164338111877441,0
264,True,4.167604207992554,0
265,True,4.145526885986328,0
266,True,4.123169422149658,0
267,True,4.146475791931152,0
268,True,4.142643451690674,0
269,True,4.13620138168335,0
270,True,4.127039909362793,0
271,True,4.163248777389526,0
272,True,4.149945974349976,0
273,True,4.139468431472778,0
274,True,4.154067993164063,0
275,True,4.158899784088135,0
276,True,4.150736331939697,0
277,True,4.159107446670532,0
278,True,4.137491464614868,0
279,True,4.161183834075928,0
280,True,4.136528253555298,0
281,True,4.156204700469971,0
282,True,4.171892881393433,0
283,True,4.189307689666748,0
284,True,4.154754161834717,0
285,True,4.127574443817139,0
286,True,4.13869571685791,0
287,True,4.1375768184661865,0
288,True,4.131168842315674,0
289,True,4.121007919311523,0
290,True,4.116104364395142,0
291,True,4.125859260559082,0
292,True,4.120339632034302,0
293,True,4.126955986022949,0
294,True,4.1675872802734375,0
295,True,4.168290138244629,0
296,True,4.14365029335022,0
297,True,4.144103527069092,0
298,True,4.15236234664917,0
299,True,4.147498607635498,0
300,True,4.171594619750977,0
301,True,4.139496326446533,0
302,True,4.151306867599487,0
303,True,4.157794952392578,0
304,True,4.153511047363281,0
305,True,4.198348760604858,0
306,True,4.169669628143311,0
307,True,4.140023708343506,0
308,True,4.1559131145477295,0
309,True,4.152334690093994,0
310,True,4.154064178466797,0
311,True,4.153277635574341,0
312,True,4.122140407562256,0
313,True,4.139673709869385,0
314,True,4.131414175033569,0
315,True,4.14102840423584,0
316,True,4.152249574661255,0
317,True,4.153192043304443,0
318,True,4.163118600845337,0
319,True,4.131495237350464,0
320,True,4.151404619216919,0
321,True,4.121813774108887,0
322,True,4.132321119308472,0
323,True,4.15572714805603,0
324,True,4.135061264038086,0
325,True,4.144253730773926,0
326,True,4.166959762573242,0
327,True,4.146091938018799,0
328,True,4.1376707553863525,0
329,True,4.15131402015686,0
330,True,4.167637586593628,0
331,True,4.143483877182007,0
332,True,4.128117561340332,0
333,True,4.150849103927612,0
334,True,4.159901142120361,0
335,True,4.142500877380371,0
336,True,4.129590272903442,0
337,True,4.112070798873901,0
338,True,4.1330742835998535,0
339,True,4.138599634170532,0
